835 BOLLING AVE ,,22902,AVAILABLE
1001 DRUID AVE ,,22902,AVAILABLE
203 RAYMOND AVE ,,22903,AVAILABLE
2321 HIGHLAND AVE ,,22903,AVAILABLE
116 BLINCOE LN ,,22902,NOT AVAILABLE
1705 E MARKET ST ,,22902,AVAILABLE
919 2ND ST SE ,,22902,AVAILABLE
111 APPLE TREE RD ,,22903,NOT AVAILABLE
1413 BRIARCLIFF AVE ,,22903,AVAILABLE
855 ST CHARLES AVE ,,22902,NOT AVAILABLE
107 LODGE CREEK CIR ,,22903,NOT AVAILABLE
820 BELMONT AVE ,,22902,AVAILABLE
703 BOLLING AVE ,,22902,AVAILABLE
707 BOLLING AVE ,,22902,NOT AVAILABLE
821 MONTICELLO AVE ,,22902,NOT AVAILABLE
1205 BLAND CIR ,,22901,NOT AVAILABLE
1135 LOCUST AVE ,,22901,NOT AVAILABLE
1201 BLAND CIR ,,22901,NOT AVAILABLE
1315 GROVE RD ,,22901,NOT AVAILABLE
1318 GROVE RD ,,22901,NOT AVAILABLE
1316 GROVE RD ,,22901,NOT AVAILABLE
1204 BLAND CIR ,,22901,NOT AVAILABLE
2748 MCELROY DR ,,22903,AVAILABLE
2741 MCELROY DR ,,22903,AVAILABLE
2737 MCELROY DR ,,22903,AVAILABLE
2734 MCELROY DR ,,22903,AVAILABLE
105 GARDEN DR ,,22903,AVAILABLE
107 GARDEN DR ,,22903,AVAILABLE
1604 RICKY RD ,,22901,NOT AVAILABLE
2302 DELLMEAD LN ,,22901,NOT AVAILABLE
1629 BRANDYWINE DR ,,22901,AVAILABLE
410 ARBOR CIR ,,22902,AVAILABLE
158 BAYLOR LN ,,22902,NOT AVAILABLE
166 BAYLOR LN ,,22902,NOT AVAILABLE
416 FAIRWAY AVE ,,22902,AVAILABLE
315 MEADE AVE ,,22902,AVAILABLE
316 MEADE AVE ,,22902,AVAILABLE
419 FAIRWAY AVE ,,22902,AVAILABLE
309 MEADE AVE ,,22902,AVAILABLE
1023 CARLTON AVE ,,22902,AVAILABLE
1411 BURGESS LN ,,22902,AVAILABLE
617 BOLLING AVE ,,22902,AVAILABLE
1027 CARLTON AVE ,,22902,NOT AVAILABLE
224 CARLTON RD ,,22902,AVAILABLE
425 RIVERSIDE AVE ,,22902,NOT AVAILABLE
145 BROOKWOOD DR ,,22902,NOT AVAILABLE
1005 ALTAVISTA AVE ,B,22902,AVAILABLE
202 DOUGLAS AVE ,1B,22902,AVAILABLE
1606 MONTICELLO AVE ,D,22902,UNKNOWN STATE
1606 MONTICELLO AVE ,E,22902,UNKNOWN STATE
502 PARK HILL ,,22902,AVAILABLE
301 15TH ST NW ,5029,22903,NOT AVAILABLE
401 4TH ST NW ,304,22903,NOT AVAILABLE
1613 AMHERST ST ,A,22903,AVAILABLE
230 COURT SQ ,102,22902,AVAILABLE
1229 HARRIS ST ,12,22903,AVAILABLE
230 COURT SQ ,201,22902,AVAILABLE
1011 5TH ST SW ,,22903,NOT AVAILABLE
339 10 1/2 ST NW ,,22903,NOT AVAILABLE
605 10 1/2 ST NW ,,22903,AVAILABLE
420 10 1/2 ST NW ,,22903,NOT AVAILABLE
1715 MEADOWBROOK HEIGHTS RD ,,22901,AVAILABLE
218 ZAN RD ,,22901,NOT AVAILABLE
2417 JEFFERSON PARK AVE ,D,22903,NOT AVAILABLE
702 GRAVES ST ,A,22902,NOT AVAILABLE
921 PRESTON AVE ,,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,136,22903,NOT AVAILABLE
508 HARRIS RD ,,22903,NOT AVAILABLE
1806 EASTVIEW ST ,,22902,NOT AVAILABLE
1930 BARRACKS RD ,,22903,NOT AVAILABLE
1011 ALTAVISTA AVE ,,22902,AVAILABLE
816 DRUID AVE ,,22902,AVAILABLE
1010 ALTAVISTA AVE ,,22902,AVAILABLE
808 STONEHENGE AVE ,,22902,AVAILABLE
708 ROCKLAND AVE ,,22902,AVAILABLE
608 PALATINE AVE ,,22902,NOT AVAILABLE
1005 DRUID AVE ,,22902,AVAILABLE
812 STONEHENGE AVE ,,22902,AVAILABLE
916 DRUID AVE ,,22902,AVAILABLE
816 STONEHENGE AVE ,,22902,AVAILABLE
1111 ALTAVISTA AVE ,,22902,AVAILABLE
1808 BARRACKS RD ,,22903,NOT AVAILABLE
919 BOLLING AVE ,,22902,AVAILABLE
2215 HYDRAULIC RD ,B,22901,NOT AVAILABLE
1108 ST CHARLES CT ,,22901,NOT AVAILABLE
1111 ST CHARLES CT ,,22901,NOT AVAILABLE
1109 ST CHARLES CT ,,22901,NOT AVAILABLE
104 LOCUST LANE CT ,,22901,NOT AVAILABLE
105 LOCUST LANE CT ,,22901,NOT AVAILABLE
101 LOCUST LANE CT ,,22901,NOT AVAILABLE
1138 ST CLAIR AVE ,,22901,NOT AVAILABLE
1980 ARLINGTON BLVD ,A,22903,NOT AVAILABLE
401 4TH ST NW ,110,22903,NOT AVAILABLE
401 4TH ST NW ,111,22903,NOT AVAILABLE
401 4TH ST NW ,205,22903,NOT AVAILABLE
401 4TH ST NW ,206,22903,NOT AVAILABLE
401 4TH ST NW ,207,22903,NOT AVAILABLE
185 SEMINOLE CT ,,22901,NOT AVAILABLE
187 SEMINOLE CT ,,22901,NOT AVAILABLE
932 1ST ST S ,C,22902,NOT AVAILABLE
922 1ST ST S ,A,22902,NOT AVAILABLE
703 ELIZABETH AVE ,A,22901,AVAILABLE
123 MIDDLESEX DR ,B,22901,NOT AVAILABLE
221 PALATINE AVE ,,22902,AVAILABLE
204 PALATINE AVE ,,22902,AVAILABLE
100 HILTON DR ,,22903,AVAILABLE
611 MOSELEY DR ,,22903,AVAILABLE
613 MOSELEY DR ,,22903,AVAILABLE
600 MOSELEY DR ,,22903,AVAILABLE
1313 ROSE HILL DR ,,22903,AVAILABLE
1610 ROSE HILL DR ,,22903,AVAILABLE
1174 ROSE HILL DR ,,22903,AVAILABLE
718 CYNTHIANNA AVE ,,22903,NOT AVAILABLE
313 2ND ST SE ,103,22902,AVAILABLE
313 2ND ST SE ,106,22902,AVAILABLE
218 14TH ST NW ,105,22903,AVAILABLE
414 10TH ST NW ,A,22903,NOT AVAILABLE
909 LANDONIA CIR ,,22901,NOT AVAILABLE
1132 LOCUST AVE ,,22901,NOT AVAILABLE
1130 LOCUST AVE ,,22901,NOT AVAILABLE
1406 RIVER RD ,,22901,NOT AVAILABLE
1112 LOCUST AVE ,,22901,NOT AVAILABLE
200 DOUGLAS AVE ,1D,22902,AVAILABLE
200 DOUGLAS AVE ,1E,22902,AVAILABLE
2206 JEFFERSON PARK AVE ,,22903,AVAILABLE
2408 JEFFERSON PARK AVE ,,22903,NOT AVAILABLE
2412 JEFFERSON PARK AVE ,A,22903,NOT AVAILABLE
2416 JEFFERSON PARK AVE ,,22903,NOT AVAILABLE
8 GILDERSLEEVE WOOD ,,22903,NOT AVAILABLE
7 GILDERSLEEVE WOOD ,,22903,NOT AVAILABLE
717 SHAMROCK RD ,,22903,AVAILABLE
714 SHAMROCK RD ,,22903,AVAILABLE
200 DOUGLAS AVE ,1C,22902,AVAILABLE
200 DOUGLAS AVE ,2G,22902,AVAILABLE
1904 JEFFERSON PARK AVE ,46,22903,NOT AVAILABLE
1904 JEFFERSON PARK AVE ,47,22903,NOT AVAILABLE
1900 JEFFERSON PARK AVE ,3,22903,NOT AVAILABLE
102 SHAMROCK RD ,8,22903,UNKNOWN STATE
102 SHAMROCK RD ,18,22903,UNKNOWN STATE
1900 JEFFERSON PARK AVE ,7,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,144,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,145,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,201,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,202,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,209,22903,NOT AVAILABLE
202 DOUGLAS AVE ,1C,22902,AVAILABLE
919 MONTROSE AVE ,A,22902,AVAILABLE
209 2ND ST NW ,A,22902,NOT AVAILABLE
632 RIDGE ST ,2,22902,NOT AVAILABLE
1322 WELLFORD ST ,A,22903,AVAILABLE
907 ROSSER LN ,,22903,NOT AVAILABLE
1815 WINSTON RD ,,22903,NOT AVAILABLE
901 RUGBY RD ,,22903,AVAILABLE
416 W MAIN ST ,F,22903,AVAILABLE
1433 WESTWOOD RD ,,22903,AVAILABLE
425 7TH ST NE ,,22902,AVAILABLE
405 3RD ST NE ,,22902,AVAILABLE
1208 AUGUSTA ST ,,22903,AVAILABLE
214 HUNTLEY AVE ,,22903,NOT AVAILABLE
814 VILLAGE RD ,,22903,AVAILABLE
402 14TH ST NW ,3A,22903,AVAILABLE
918 1ST ST S ,D,22902,NOT AVAILABLE
302 14TH ST NW ,A,22903,NOT AVAILABLE
208 PALATINE AVE ,,22902,AVAILABLE
1819 JEFFERSON PARK AVE ,303,22903,UNKNOWN STATE
1532 CHERRY AVE ,A,22903,AVAILABLE
112 5TH ST SE ,4F,22902,NOT AVAILABLE
1119 ELLIOTT AVE ,,22902,NOT AVAILABLE
815 STONEHENGE AVE ,,22902,AVAILABLE
1110 MONTROSE AVE ,,22902,NOT AVAILABLE
2101 ARLINGTON BLVD ,210,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,218,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,219,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,226,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,227,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,234,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,235,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,236,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,243,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,244,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,251,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,301,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,308,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,309,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,310,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,317,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,318,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,325,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,326,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,333,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,334,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,335,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,342,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,343,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,350,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,351,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,408,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,409,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,416,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,417,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,424,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,425,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,433,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,434,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,441,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,442,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,449,22903,NOT AVAILABLE
772 MADISON AVE ,A,22903,UNKNOWN STATE
1723 JEFFERSON PARK AVE ,A,22903,AVAILABLE
1705 JEFFERSON PARK AVE ,A,22903,NOT AVAILABLE
110 MINOR RD ,A,22903,NOT AVAILABLE
1931 THOMSON RD ,C,22903,NOT AVAILABLE
402 11TH ST NE ,A10,22902,NOT AVAILABLE
402 11TH ST NE ,A8,22902,NOT AVAILABLE
402 11TH ST NE ,A3,22902,NOT AVAILABLE
1904 JEFFERSON PARK AVE ,35,22903,NOT AVAILABLE
522 CLEVELAND AVE ,B,22903,NOT AVAILABLE
1800 JEFFERSON PARK AVE ,124,22903,UNKNOWN STATE
1800 JEFFERSON PARK AVE ,115,22903,UNKNOWN STATE
1800 JEFFERSON PARK AVE ,138,22903,UNKNOWN STATE
1800 JEFFERSON PARK AVE ,134,22903,UNKNOWN STATE
101 CARROLLTON TER ,6,22903,NOT AVAILABLE
101 CARROLLTON TER ,9,22903,NOT AVAILABLE
1800 JEFFERSON PARK AVE ,121,22903,UNKNOWN STATE
428 MONROE LN ,401,22903,NOT AVAILABLE
428 MONROE LN ,402,22903,NOT AVAILABLE
428 MONROE LN ,501,22903,NOT AVAILABLE
428 MONROE LN ,502,22903,NOT AVAILABLE
428 MONROE LN ,509,22903,NOT AVAILABLE
428 MONROE LN ,510,22903,NOT AVAILABLE
163 CHANCELLOR ST ,1,22903,AVAILABLE
222 14TH ST NW ,9,22903,NOT AVAILABLE
408 E MARKET ST ,301,22902,AVAILABLE
408 E MARKET ST ,302,22902,AVAILABLE
114 4TH ST SE ,A,22902,AVAILABLE
114 4TH ST SE ,B,22902,AVAILABLE
404 GARRETT ST ,E,22902,NOT AVAILABLE
404 GARRETT ST ,F,22902,NOT AVAILABLE
404 GARRETT ST ,G,22902,NOT AVAILABLE
406 GARRETT ST ,H,22902,NOT AVAILABLE
400 GARRETT ST ,C,22902,NOT AVAILABLE
408 GARRETT ST ,B,22902,NOT AVAILABLE
408 GARRETT ST ,C,22902,NOT AVAILABLE
410 GARRETT ST ,D,22902,NOT AVAILABLE
101 MELBOURNE PARK CIR ,A,22901,NOT AVAILABLE
603 SHAMROCK RD ,,22903,AVAILABLE
1414 SUNRISE PARK LN ,,22902,NOT AVAILABLE
301 E MARKET ST ,,22902,AVAILABLE
1012 LOCUST LN ,,22901,NOT AVAILABLE
1008 LOCUST LN ,,22901,NOT AVAILABLE
324 13TH ST NW ,9,22903,UNKNOWN STATE
534 E MAIN ST ,A,22902,AVAILABLE
105 W MAIN ST ,200,22902,AVAILABLE
1220 SMITH ST ,E,22901,UNKNOWN STATE
122 E MAIN ST ,,22902,AVAILABLE
214 E MAIN ST ,,22902,NOT AVAILABLE
413 FAIRWAY AVE ,,22902,AVAILABLE
305 MEADE AVE ,,22902,AVAILABLE
211 MEADE AVE ,,22902,AVAILABLE
118 BLINCOE LN ,,22902,NOT AVAILABLE
522 2ND ST SE ,A,22902,AVAILABLE
1620 JEFFERSON PARK AVE ,201,22903,UNKNOWN STATE
1620 JEFFERSON PARK AVE ,202,22903,UNKNOWN STATE
2203 JEFFERSON PARK AVE ,,22903,NOT AVAILABLE
917 PAOLI ST ,,22903,NOT AVAILABLE
410 9TH ST NW ,,22903,NOT AVAILABLE
1620 ST ANNES RD ,,22901,NOT AVAILABLE
1609 ST ANNES RD ,,22901,NOT AVAILABLE
2012 PINE TOP RD ,,22903,NOT AVAILABLE
2005 PINE TOP RD ,,22903,AVAILABLE
821 ALBEMARLE ST ,,22903,AVAILABLE
219 AZALEA DR ,,22903,AVAILABLE
1708 CHESAPEAKE ST ,A,22902,AVAILABLE
1402 MIDLAND ST ,B,22902,NOT AVAILABLE
2307 NORTH BERKSHIRE RD ,A,22901,NOT AVAILABLE
770 MADISON AVE ,B,22903,UNKNOWN STATE
100 10TH ST NE ,300,22902,AVAILABLE
432 3RD ST NE ,2,22902,AVAILABLE
713 6TH ST SE ,C,22902,NOT AVAILABLE
713 6TH ST SE ,D,22902,NOT AVAILABLE
106 W SOUTH ST ,214,22902,NOT AVAILABLE
100 W SOUTH ST ,2C,22902,AVAILABLE
1204 WERTLAND ST ,1,22903,AVAILABLE
1204 WERTLAND ST ,2,22903,AVAILABLE
1204 WERTLAND ST ,3,22903,AVAILABLE
2010 STADIUM RD ,10,22903,UNKNOWN STATE
2010 STADIUM RD ,11,22903,UNKNOWN STATE
2006 STADIUM RD ,3,22903,UNKNOWN STATE
2006 STADIUM RD ,4,22903,UNKNOWN STATE
1800 JEFFERSON PARK AVE ,1001,22903,UNKNOWN STATE
1800 JEFFERSON PARK AVE ,1002,22903,UNKNOWN STATE
332 7 1/2 ST SW ,A,22903,AVAILABLE
309 5TH ST SW ,B,22903,AVAILABLE
306 7 1/2 ST SW ,B,22903,AVAILABLE
215 5TH ST SW ,1C,22903,NOT AVAILABLE
215 5TH ST SW ,1B,22903,NOT AVAILABLE
312 4TH ST SE ,22,22902,AVAILABLE
314 4TH ST SE ,2,22902,AVAILABLE
1014 RIDGE ST ,4,22902,NOT AVAILABLE
208 DICE ST ,1,22902,AVAILABLE
218 W MARKET ST ,2,22902,NOT AVAILABLE
223 W MAIN ST ,B2,22902,AVAILABLE
1506 6TH ST SE ,B,22902,AVAILABLE
1604 MONTICELLO AVE ,G,22902,UNKNOWN STATE
1000 ROUGEMONT AVE ,B,22902,AVAILABLE
1701 ALLIED ST ,E,22903,AVAILABLE
1223 HARRIS ST ,1,22903,AVAILABLE
520 E MAIN ST ,3,22902,NOT AVAILABLE
520 E MAIN ST ,4,22902,NOT AVAILABLE
310 4TH ST NE ,102,22902,AVAILABLE
300 E MARKET ST ,B,22902,AVAILABLE
408 E MARKET ST ,208A,22902,AVAILABLE
1001 E MARKET ST ,102,22902,NOT AVAILABLE
300 MONTEBELLO CIR ,4,22903,NOT AVAILABLE
1613 RICKY RD ,B,22901,NOT AVAILABLE
2021 IVY RD ,D5,22903,UNKNOWN STATE
2115 HYDRAULIC RD ,C,22901,NOT AVAILABLE
1927 SWANSON DR ,E,22901,NOT AVAILABLE
2302 ANGUS RD ,B,22901,NOT AVAILABLE
119 MIDDLESEX DR ,A,22901,NOT AVAILABLE
820 E HIGH ST ,7,22902,AVAILABLE
1217 ST GEORGE AVE ,,22901,AVAILABLE
1204 ST GEORGE AVE ,,22901,AVAILABLE
1214 ST GEORGE AVE ,,22901,AVAILABLE
1216 ST GEORGE AVE ,,22901,AVAILABLE
1218 ST GEORGE AVE ,,22901,AVAILABLE
918 LOCUST LN ,,22901,NOT AVAILABLE
1504 CHESAPEAKE ST ,,22902,AVAILABLE
210 18TH ST NE ,,22902,AVAILABLE
1729 CHESAPEAKE ST ,,22902,AVAILABLE
317 PARKWAY ST ,,22902,AVAILABLE
321 PARKWAY ST ,,22902,AVAILABLE
1821 JEFFERSON PARK AVE ,1,22903,NOT AVAILABLE
1512 E MARKET ST ,101,22902,NOT AVAILABLE
429 MONROE LN ,2B,22903,UNKNOWN STATE
429 MONROE LN ,2C,22903,UNKNOWN STATE
429 MONROE LN ,2D,22903,UNKNOWN STATE
828 CABELL AVE ,D,22903,AVAILABLE
828 CABELL AVE ,E,22903,AVAILABLE
1830 JEFFERSON PARK AVE ,32,22903,UNKNOWN STATE
800 ROSE HILL DR ,12,22903,NOT AVAILABLE
705 DALE AVE ,A,22903,NOT AVAILABLE
746 MADISON AVE ,B,22903,UNKNOWN STATE
1303 WERTLAND ST ,A2,22903,AVAILABLE
1303 WERTLAND ST ,A3,22903,AVAILABLE
1303 WERTLAND ST ,A4,22903,AVAILABLE
1305 WERTLAND ST ,B1,22903,AVAILABLE
134 10TH ST NW ,3,22903,AVAILABLE
507 16TH ST NW ,6,22903,NOT AVAILABLE
507 16TH ST NW ,2,22903,NOT AVAILABLE
247 RIDGE MCINTIRE RD ,,22903,AVAILABLE
1419 UNIVERSITY AVE ,5,22903,NOT AVAILABLE
1419 UNIVERSITY AVE ,6,22903,NOT AVAILABLE
401 4TH ST NW ,312,22903,NOT AVAILABLE
401 4TH ST NW ,313,22903,NOT AVAILABLE
105 AMHERST CMN ,,22903,NOT AVAILABLE
602 HINTON AVE ,,22902,AVAILABLE
207 BROOKWOOD DR ,,22902,NOT AVAILABLE
209 BROOKWOOD DR ,,22902,NOT AVAILABLE
606 MONTICELLO AVE ,,22902,NOT AVAILABLE
1405 BURGESS LN ,,22902,AVAILABLE
822 HINTON AVE ,,22902,AVAILABLE
610 PALATINE AVE ,,22902,NOT AVAILABLE
423 RIVERSIDE AVE ,,22902,NOT AVAILABLE
1800 JEFFERSON PARK AVE ,111,22903,UNKNOWN STATE
1800 JEFFERSON PARK AVE ,305,22903,UNKNOWN STATE
112 MONTEBELLO CIR ,7,22903,NOT AVAILABLE
409 13TH ST NW ,4A,22903,UNKNOWN STATE
406 RIVERSIDE AVE ,,22902,NOT AVAILABLE
418 RIVERSIDE AVE ,,22902,NOT AVAILABLE
408 ALTAMONT CIR ,,22902,AVAILABLE
407 ALTAMONT ST ,,22902,AVAILABLE
100 LEIGH PL ,,22902,NOT AVAILABLE
105 SHALE PL ,,22902,NOT AVAILABLE
102 SHALE PL ,,22902,NOT AVAILABLE
109 SHALE PL ,,22902,NOT AVAILABLE
316 10TH ST NE ,,22902,AVAILABLE
409 12TH ST NE ,,22902,AVAILABLE
219 DICE ST ,,22902,NOT AVAILABLE
405 OAKMONT ST ,,22902,NOT AVAILABLE
1638 MERIDIAN ST ,,22902,AVAILABLE
1641 MERIDIAN ST ,,22902,AVAILABLE
1627 MERIDIAN ST ,,22902,AVAILABLE
334 11TH ST NW ,,22903,NOT AVAILABLE
332 11TH ST NW ,,22903,NOT AVAILABLE
1620 JEFFERSON PARK AVE ,403,22903,UNKNOWN STATE
2508 WESTERLY AVE ,A,22903,NOT AVAILABLE
931 RAYMOND RD ,,22902,NOT AVAILABLE
105 BAYLOR PL ,,22902,NOT AVAILABLE
207 STRIBLING AVE ,1A,22903,AVAILABLE
211 STRIBLING AVE ,A,22903,AVAILABLE
228 STRIBLING AVE ,A,22903,AVAILABLE
207 STRIBLING AVE ,2,22903,AVAILABLE
2111 JEFFERSON PARK AVE ,22,22903,NOT AVAILABLE
2111 JEFFERSON PARK AVE ,23,22903,NOT AVAILABLE
125 WESTERLY AVE ,B,22903,NOT AVAILABLE
616 MCINTIRE RD ,,22902,NOT AVAILABLE
801 2ND ST NE ,,22902,AVAILABLE
610 MCINTIRE RD ,,22902,NOT AVAILABLE
101 AMHERST CMN ,,22903,NOT AVAILABLE
607 DRUID AVE ,,22902,AVAILABLE
628 DRUID AVE ,,22902,AVAILABLE
706 MADISON AVE ,A,22903,UNKNOWN STATE
505 16TH ST NW ,8,22903,UNKNOWN STATE
205 14TH ST NW ,4,22903,AVAILABLE
730 WALKER SQ ,2A,22903,UNKNOWN STATE
730 WALKER SQ ,4A,22903,UNKNOWN STATE
618 DICE ST ,1/2,22903,NOT AVAILABLE
211 CREAM ST ,9,22903,NOT AVAILABLE
503 MOSELEY DR ,A,22903,AVAILABLE
504 MOSELEY DR ,A,22903,AVAILABLE
2617 WILLARD DR ,A,22903,AVAILABLE
409 13TH ST NW ,B,22903,UNKNOWN STATE
426 RIVERSIDE AVE ,,22902,NOT AVAILABLE
102 LEIGH PL ,,22902,NOT AVAILABLE
104 SHALE PL ,,22902,NOT AVAILABLE
430 MEADE AVE ,,22902,AVAILABLE
417 ARBOR CIR ,,22902,AVAILABLE
1 MORTON DR ,502,22903,AVAILABLE
520 E MAIN ST ,8,22902,NOT AVAILABLE
1037 MARTIN ST ,,22901,AVAILABLE
201 CAMERON LN ,,22903,AVAILABLE
613 MADISON AVE ,D,22903,UNKNOWN STATE
1124 PRESTON AVE ,B,22903,NOT AVAILABLE
2111 MICHIE DR ,123,22901,NOT AVAILABLE
824 CABELL AVE ,G,22903,UNKNOWN STATE
1417 SHORT 18TH ST ,B,22902,NOT AVAILABLE
1414 SHORT 18TH ST ,B,22902,NOT AVAILABLE
1731 CHESAPEAKE ST ,A,22902,NOT AVAILABLE
207 DICE ST ,B,22902,AVAILABLE
1202 6TH ST SE ,A,22902,AVAILABLE
410 E WATER ST ,406,22902,AVAILABLE
410 E WATER ST ,500,22902,AVAILABLE
1622 E MARKET ST ,A,22902,AVAILABLE
1622 E MARKET ST ,B,22902,AVAILABLE
706 ROCK CREEK RD ,B,22903,NOT AVAILABLE
711 RIDGE ST ,A,22902,NOT AVAILABLE
930 1ST ST S ,B,22902,NOT AVAILABLE
409 13TH ST NW ,3B,22903,UNKNOWN STATE
402 14TH ST NW ,4B,22903,AVAILABLE
402 14TH ST NW ,C,22903,AVAILABLE
750 HARRIS ST ,102,22903,AVAILABLE
750 HARRIS ST ,203,22903,AVAILABLE
1117 FOREST ST ,8,22903,NOT AVAILABLE
1117 FOREST ST ,9,22903,NOT AVAILABLE
210 15TH ST NW ,3,22903,NOT AVAILABLE
210 15TH ST NW ,4,22903,NOT AVAILABLE
210 15TH ST NW ,11,22903,NOT AVAILABLE
210 15TH ST NW ,12,22903,NOT AVAILABLE
230 15TH ST NW ,204,22903,NOT AVAILABLE
1620 JEFFERSON PARK AVE ,105,22903,UNKNOWN STATE
2102 ARLINGTON BLVD ,9,22903,NOT AVAILABLE
436 3RD ST NE ,2,22902,AVAILABLE
402 13TH ST NE ,B,22902,AVAILABLE
2326 CRESTMONT AVE ,B,22903,AVAILABLE
1800 JEFFERSON PARK AVE ,25,22903,UNKNOWN STATE
1800 JEFFERSON PARK AVE ,7,22903,UNKNOWN STATE
1 MORTON DR ,106TL,22903,AVAILABLE
912 1ST ST S ,A,22902,NOT AVAILABLE
201 E MAIN ST ,F,22902,AVAILABLE
201 E MAIN ST ,H,22902,AVAILABLE
1600 6TH ST SE ,37,22902,NOT AVAILABLE
1025 PRESTON AVE ,C,22903,NOT AVAILABLE
701 DALE AVE ,A,22903,NOT AVAILABLE
1000 PRESTON AVE ,B,22903,AVAILABLE
1538 VIRGINIA AVE ,1,22903,NOT AVAILABLE
1620 JEFFERSON PARK AVE ,203,22903,UNKNOWN STATE
621 MADISON AVE ,A,22903,NOT AVAILABLE
1918 LEWIS MOUNTAIN RD ,A,22903,NOT AVAILABLE
912 HENRY AVE ,,22903,NOT AVAILABLE
934 CHARLTON AVE ,,22903,NOT AVAILABLE
919 CHARLTON AVE ,,22903,NOT AVAILABLE
919 CHERRY AVE ,,22903,AVAILABLE
2023 IVY RD ,,22903,NOT AVAILABLE
808 CABELL AVE ,,22903,AVAILABLE
2115 MORRIS RD ,,22903,NOT AVAILABLE
223 HUNTLEY AVE ,,22903,NOT AVAILABLE
225 HUNTLEY AVE ,,22903,NOT AVAILABLE
600 RUGBY RD ,,22903,AVAILABLE
2117 MORRIS RD ,,22903,NOT AVAILABLE
750 PARK ST ,,22902,AVAILABLE
736 PARK ST ,,22902,AVAILABLE
734 PARK ST ,,22902,AVAILABLE
102 SHAMROCK RD ,16,22903,UNKNOWN STATE
102 SHAMROCK RD ,17,22903,UNKNOWN STATE
205 W HIGH ST ,5,22902,AVAILABLE
205 W HIGH ST ,7,22902,AVAILABLE
100 COURT SQ ,1,22902,NOT AVAILABLE
224 COURT SQ ,A,22902,AVAILABLE
500 COURT SQ ,404,22902,UNKNOWN STATE
1101 E JEFFERSON ST ,6,22902,AVAILABLE
1101 E JEFFERSON ST ,7,22902,AVAILABLE
310 AVON ST ,7,22902,AVAILABLE
310 AVON ST ,8,22902,AVAILABLE
104 4TH ST NE ,6,22902,AVAILABLE
407 4TH ST NE ,B,22902,AVAILABLE
1013 LINDEN AVE ,U,22902,NOT AVAILABLE
220 9TH ST SW ,B,22903,NOT AVAILABLE
223 9TH ST SW ,2,22903,NOT AVAILABLE
312 13TH ST NW ,4,22903,UNKNOWN STATE
120 OLD LYNCHBURG RD ,,22903,NOT AVAILABLE
108 PARK LN W ,,22903,NOT AVAILABLE
201 OLD LYNCHBURG RD ,,22903,NOT AVAILABLE
118 MONTE VISTA AVE ,,22903,AVAILABLE
211 MONTE VISTA AVE ,,22903,AVAILABLE
208 MONTE VISTA AVE ,,22903,AVAILABLE
801 WALKER SQ ,4D,22903,UNKNOWN STATE
801 WALKER SQ ,3D,22903,UNKNOWN STATE
111 HARMON ST ,A,22903,NOT AVAILABLE
